UniprotID	GeneID	TranscriptID	ProteinID	Symbol	Strand	Chrom	UniprotEntryName	Length	logit_s_mean	logit_s_sd	s_mean	s_lower	s_upper	s_median
Q9GZM7	ENSG00000142910	ENST00000271064	ENSP00000271064	TINAGL1	+	1	TINAL_HUMAN	467	-4.595722198486328	1.6311858892440796	0.03111792542040348	0.00041253058589063585	0.19802945852279663	0.009994039312005043
Q8N4M1	ENSG00000143036	ENST00000271227	ENSP00000271227	SLC44A3	+	1	CTL3_HUMAN	653	-6.274084568023682	1.6935795545578003	0.0070380233228206635	6.816990935476497e-05	0.049513477832078934	0.0018809707835316658
Q5T0N5	ENSG00000137942	ENST00000271234	ENSP00000271234	FNBP1L	+	1	FBP1L_HUMAN	605	-3.130774974822998	1.912498116493225	0.11470083147287369	0.0010279073612764478	0.6496845483779907	0.04185551404953003
Q9P2B4	ENSG00000143079	ENST00000271277	ENSP00000271277	CTTNBP2NL	+	1	CT2NL_HUMAN	639	-4.156344890594482	2.4995839595794678	0.08583343774080276	0.00011674064444378018	0.677596926689148	0.015423111617565155
P28066	ENSG00000143106	ENST00000271308	ENSP00000271308	PSMA5	-	1	PSA5_HUMAN	241	-2.5930371284484863	2.971874952316284	0.22945517301559448	0.00022085027012508363	0.9620110988616943	0.06958788633346558
P19397	ENSG00000143119	ENST00000271324	ENSP00000271324	CD53	+	1	CD53_HUMAN	219	-4.808610916137695	2.252936840057373	0.04749392345547676	9.86054801614955e-05	0.40301093459129333	0.008093152195215225
P58294	ENSG00000143125	ENST00000271331	ENSP00000271331	PROK1	+	1	PROK1_HUMAN	105	-6.1878204345703125	1.7306662797927856	0.008074403740465641	6.910159572726116e-05	0.05755283683538437	0.0020500877872109413
Q9HCU4	ENSG00000143126	ENST00000271332	ENSP00000271332	CELSR2	+	1	CELR2_HUMAN	2923	-4.169487476348877	1.643538236618042	0.042976878583431244	0.000616544799413532	0.27924469113349915	0.015224802307784557
O95563	ENSG00000143158	ENST00000271373	ENSP00000271373	MPC2	-	1	MPC2_HUMAN	127	-6.474960803985596	1.5654772520065308	0.005066140089184046	7.167911098804325e-05	0.032087307423353195	0.0015391864581033587
O95562	ENSG00000213064	ENST00000271375	ENSP00000271375	SFT2D2	+	1	SFT2B_HUMAN	160	-5.305497646331787	1.7110515832901	0.017518874257802963	0.00017351088172290474	0.12434659153223038	0.004939705599099398
Q71H61	ENSG00000143195	ENST00000271417	ENSP00000271417	ILDR2	-	1	ILDR2_HUMAN	639	-4.06542444229126	2.223231792449951	0.07649146020412445	0.00021973284310661256	0.5724931359291077	0.016866352409124374
P12318	ENSG00000143226	ENST00000271450	ENSP00000271450	FCGR2A	+	1	FCG2A_HUMAN	317	-5.931210517883301	1.9259710311889648	0.014382832683622837	6.091048999223858e-05	0.10373689979314804	0.002648233901709318
Q9BZD4	ENSG00000143228	ENST00000271452	ENSP00000271452	NUF2	+	1	NUF2_HUMAN	464	-5.133904457092285	1.7529430389404297	0.0227216649800539	0.00018975070270244032	0.15470066666603088	0.005858974996954203
Q92733	ENSG00000143294	ENST00000271526	ENSP00000271526	PRCC	+	1	PRCC_HUMAN	491	-2.816545009613037	1.275444746017456	0.09688103199005127	0.00488654850050807	0.4214756190776825	0.05643663555383682
Q96PJ5	ENSG00000163518	ENST00000271532	ENSP00000271532	FCRL4	-	1	FCRL4_HUMAN	515	-5.302960395812988	1.7697659730911255	0.019827239215373993	0.00015504533075727522	0.13772891461849213	0.004952192306518555
Q96RW7	ENSG00000143341	ENST00000271588	ENSP00000271588	HMCN1	+	1	HMCN1_HUMAN	5635	-5.615278244018555	2.0907607078552246	0.02248990163207054	6.0482638218672946e-05	0.17983558773994446	0.003628581529483199
Q86TP1	ENSG00000143363	ENST00000271620	ENSP00000271620	PRUNE1	+	1	PRUN1_HUMAN	453	-5.708095550537109	1.685624122619629	0.012451181188225746	0.00012194018199807033	0.08284292370080948	0.0033080081921070814
Q15427	ENSG00000143368	ENST00000271628	ENSP00000271628	SF3B4	-	1	SF3B4_HUMAN	424	-2.59049129486084	3.597425699234009	0.2602207660675049	6.498328730231151e-05	0.9885735511779785	0.06975290179252625
Q9P2M7	ENSG00000143375	ENST00000271636	ENSP00000271636	CGN	+	1	CING_HUMAN	1203	-6.331277370452881	0.936446487903595	0.0029002290684729815	0.00028387902420945466	0.01103184837847948	0.0017765969969332218
P31949	ENSG00000163191	ENST00000271638	ENSP00000271638	S100A11	-	1	S10AB_HUMAN	105	-4.385087013244629	2.955364942550659	0.10100679099559784	3.801483762799762e-05	0.8033433556556702	0.012308417819440365
Q6UY14	ENSG00000143382	ENST00000271643	ENSP00000271643	ADAMTSL4	+	1	ATL4_HUMAN	1074	-5.802595138549805	1.8329006433486938	0.013373376801609993	8.313065336551517e-05	0.09884046018123627	0.0030106166377663612
P43235	ENSG00000143387	ENST00000271651	ENSP00000271651	CTSK	-	1	CATK_HUMAN	329	-5.302942752838135	1.8336280584335327	0.0206773579120636	0.00013680904521606863	0.15328086912631989	0.004952279385179281
Q7Z3K3	ENSG00000143442	ENST00000271715	ENSP00000271715	POGZ	-	1	POGZ_HUMAN	1410	-2.5567822456359863	2.7952706813812256	0.22492089867591858	0.0003236863703932613	0.948915958404541	0.07197216153144836
Q9H4A5	ENSG00000143457	ENST00000271732	ENSP00000271732	GOLPH3L	-	1	GLP3L_HUMAN	285	-5.696874141693115	2.0660202503204346	0.019912054762244225	5.851325477124192e-05	0.16144059598445892	0.0033452126663178205
O95259	ENSG00000143473	ENST00000271751	ENSP00000271751	KCNH1	-	1	KCNH1_HUMAN	989	-2.0633015632629395	1.129132628440857	0.15731726586818695	0.013702760450541973	0.5373697280883789	0.1127152144908905
P41214	ENSG00000143486	ENST00000271764	ENSP00000271764	EIF2D	-	1	EIF2D_HUMAN	584	-4.794924259185791	2.0566444396972656	0.039970409125089645	0.0001468616828788072	0.317783921957016	0.00820376630872488
Q9UBG3	ENSG00000143536	ENST00000271835	ENSP00000271835	CRNN	-	1	CRNN_HUMAN	495	-5.616582870483398	2.3403663635253906	0.028181079775094986	3.7034777051303536e-05	0.26317161321640015	0.0036238678731024265
O76095	ENSG00000143543	ENST00000271843	ENSP00000271843	JTB	-	1	JTB_HUMAN	146	-4.879678249359131	2.423311233520508	0.05371508747339249	6.5770058427006e-05	0.4675270617008209	0.007542142644524574
Q9UGI6	ENSG00000143603	ENST00000271915	ENSP00000271915	KCNN3	-	1	KCNN3_HUMAN	731	-4.316002368927002	1.5059971809387207	0.03320012614130974	0.0006972269620746374	0.2035420536994934	0.01317720115184784
O14815	ENSG00000135773	ENST00000271971	ENSP00000271971	CAPN9	+	1	CAN9_HUMAN	690	-5.5823564529418945	2.3698177337646484	0.03084755875170231	3.6174722481518984e-05	0.28138574957847595	0.0037495740689337254
Q6IQ49	ENSG00000143751	ENST00000272091	ENSP00000272091	SDE2	-	1	SDE2_HUMAN	451	-5.87958288192749	1.260924220085144	0.006100866943597794	0.00023611666983924806	0.03203966096043587	0.0027881558053195477
P84077	ENSG00000143761	ENST00000272102	ENSP00000272102	ARF1	+	1	ARF1_HUMAN	181	-3.301945924758911	3.0076160430908203	0.1693376898765564	0.00010135652701137587	0.930401623249054	0.03550449386239052
Q8TBE1	ENSG00000143786	ENST00000272133	ENSP00000272133	CNIH3	+	1	CNIH3_HUMAN	160	-3.202402114868164	3.152923822402954	0.19284594058990479	8.421788515988737e-05	0.9515341520309448	0.03907542675733566
O75610	ENSG00000243709	ENST00000272134	ENSP00000272134	LEFTY1	-	1	LFTY1_HUMAN	366	-6.109325408935547	1.6614532470703125	0.008101608604192734	8.560226706322283e-05	0.05452972277998924	0.0022171225864440203
Q9BU76	ENSG00000143793	ENST00000272139	ENSP00000272139	C1orf35	-	1	MMTA2_HUMAN	263	-6.026028156280518	1.792047381401062	0.010862542316317558	7.202856068033725e-05	0.07490476220846176	0.002409248612821102
Q14739	ENSG00000143815	ENST00000272163	ENSP00000272163	LBR	-	1	LBR_HUMAN	615	-4.9936442375183105	2.1960136890411377	0.04022978991270065	9.162164496956393e-05	0.3341362774372101	0.006735236383974552
O14904	ENSG00000143816	ENST00000272164	ENSP00000272164	WNT9A	-	1	WNT9A_HUMAN	365	-5.27210807800293	2.338817834854126	0.03666343167424202	5.2423361921682954e-05	0.3344539999961853	0.005106567870825529
P07099	ENSG00000143819	ENST00000272167	ENSP00000272167	EPHX1	+	1	HYEP_HUMAN	455	-6.0706048011779785	1.4968777894973755	0.007112364750355482	0.00012284911645110697	0.04161543771624565	0.002304453169927001
P00797	ENSG00000143839	ENST00000272190	ENSP00000272190	REN	-	1	RENI_HUMAN	406	-6.184218406677246	1.6495416164398193	0.007022789213806391	8.130187052302063e-05	0.04968097433447838	0.002057470381259918
Q9Y2H5	ENSG00000143850	ENST00000272203	ENSP00000272203	PLEKHA6	-	1	PKHA6_HUMAN	1048	-5.207042217254639	2.0028061866760254	0.027612706646323204	0.0001080865622498095	0.2172756791114807	0.005448008421808481
Q96BM9	ENSG00000143862	ENST00000272217	ENSP00000272217	ARL8A	-	1	ARL8A_HUMAN	186	-2.0983834266662598	2.83367919921875	0.2629186809062958	0.00047472870210185647	0.9693955183029175	0.10925404727458954
O15381	ENSG00000143748	ENST00000281701	ENSP00000281701	NVL	-	1	NVL_HUMAN	856	-5.501343727111816	0.8304222822189331	0.0057233660481870174	0.0008009253651835024	0.02035735361278057	0.0040646945126354694
P23510	ENSG00000117586	ENST00000281834	ENSP00000281834	TNFSF4	-	1	TNFL4_HUMAN	183	-4.418379783630371	2.934875011444092	0.0992908850312233	3.827679029200226e-05	0.7914801239967346	0.011910184286534786
Q8N7M0	ENSG00000152760	ENST00000282670	ENSP00000282670	DYNLT5	+	1	DYLT5_HUMAN	179	-6.47890043258667	1.5041462182998657	0.004969668108969927	8.051613986026496e-05	0.028447706252336502	0.0015331440372392535
O95749	ENSG00000152904	ENST00000282841	ENSP00000282841	GGPS1	+	1	GGPPS_HUMAN	300	-4.382900714874268	2.995534896850586	0.10714075714349747	3.5213677620049566e-05	0.8158140778541565	0.012335024774074554
Q8NGZ2	ENSG00000153230	ENST00000283225	ENSP00000283225	OR14K1	+	1	O14K1_HUMAN	314						
O94760	ENSG00000153904	ENST00000284031	ENSP00000284031	DDAH1	-	1	DDAH1_HUMAN	285	-6.077417373657227	1.6057920455932617	0.007661398500204086	9.856345423031598e-05	0.05068444088101387	0.0022888430394232273
Q8WXJ9	ENSG00000154007	ENST00000284142	ENSP00000284142	ASB17	-	1	ASB17_HUMAN	295	-6.211040019989014	1.6331281661987305	0.006871103774756193	8.173783135134727e-05	0.04696866124868393	0.002003128407523036
P56704	ENSG00000154342	ENST00000284523	ENSP00000284523	WNT3A	+	1	WNT3A_HUMAN	352	-5.994120121002197	1.7890946865081787	0.010351949371397495	7.479528721887618e-05	0.0767349973320961	0.002487168414518237
Q96F44	ENSG00000154370	ENST00000284551	ENSP00000284551	TRIM11	-	1	TRI11_HUMAN	468	-4.051834583282471	1.3195794820785522	0.035132087767124176	0.0013077185722067952	0.1876266598701477	0.01709318347275257
Q6IQ19	ENSG00000154429	ENST00000284617	ENSP00000284617	CCSAP	-	1	CCSAP_HUMAN	270	-4.677799224853516	2.2680106163024902	0.05295057222247124	0.00010911290883086622	0.4421159029006958	0.009213773533701897
Q6UVJ0	ENSG00000156876	ENST00000287482	ENSP00000287482	SASS6	-	1	SAS6_HUMAN	657	-4.184788703918457	1.0965821743011475	0.026288095861673355	0.0017716862494125962	0.11552301049232483	0.014997084625065327
Q9BZQ4	ENSG00000157064	ENST00000287713	ENSP00000287713	NMNAT2	-	1	NMNA2_HUMAN	307	-3.686100482940674	2.4140610694885254	0.10823287069797516	0.00022090143465902656	0.7398853898048401	0.024456460028886795
O95405	ENSG00000157077	ENST00000287727	ENSP00000287727	ZFYVE9	+	1	ZFYV9_HUMAN	1425	-3.432447910308838	1.5612539052963257	0.07340563088655472	0.0015125436475500464	0.40795010328292847	0.031296633183956146
Q5SWX8	ENSG00000157181	ENST00000287859	ENSP00000287859	ODR4	+	1	ODR4_HUMAN	454	-4.954761981964111	1.7695950269699097	0.02614102140069008	0.0002196832065237686	0.18445982038974762	0.007000406738370657
Q96A09	ENSG00000158246	ENST00000289166	ENSP00000289166	TENT5B	-	1	TET5B_HUMAN	425	-6.172282695770264	1.4155858755111694	0.0055200099013745785	0.00013013873831368983	0.03236476331949234	0.0020821234211325645
P06126	ENSG00000158477	ENST00000289429	ENSP00000289429	CD1A	+	1	CD1A_HUMAN	327	-6.562592029571533	1.2876931428909302	0.003083388088271022	0.00011317932512611151	0.017314255237579346	0.0014102287823334336
Q9P0V8	ENSG00000158714	ENST00000289707	ENSP00000289707	SLAMF8	+	1	SLAF8_HUMAN	285	-6.320066452026367	1.5366085767745972	0.005760873202234507	8.85580011527054e-05	0.03528521582484245	0.0017965902807191014
P50406	ENSG00000158748	ENST00000289753	ENSP00000289753	HTR6	+	1	5HT6R_HUMAN	440	-5.651546478271484	1.7478511333465576	0.013755038380622864	0.00011421982344472781	0.09745561331510544	0.003499789861962199
P30273	ENSG00000158869	ENST00000289902	ENSP00000289902	FCER1G	+	1	FCERG_HUMAN	86	-5.626433849334717	2.1197023391723633	0.021046137437224388	5.6513556046411395e-05	0.18665508925914764	0.0035884720273315907
P09093	ENSG00000142789	ENST00000290122	ENSP00000290122	CELA3A	+	1	CEL3A_HUMAN	270	-5.256186485290527	0.9297850728034973	0.007905079051852226	0.0008422998944297433	0.03125442564487457	0.005188097711652517
P56705	ENSG00000162552	ENST00000290167	ENSP00000290167	WNT4	-	1	WNT4_HUMAN	351	-4.047460556030273	2.507835865020752	0.09282460063695908	0.00012807986058760434	0.704289436340332	0.017166825011372566
Q8N365	ENSG00000159208	ENST00000290363	ENSP00000290363	CIART	+	1	CIART_HUMAN	385	-3.4862701892852783	2.121748924255371	0.10462657362222672	0.00047828705282881856	0.6620139479637146	0.02970542013645172
P28070	ENSG00000159377	ENST00000290541	ENSP00000290541	PSMB4	+	1	PSB4_HUMAN	264	-4.937468528747559	2.2180891036987305	0.04263642430305481	9.281184611609206e-05	0.3566134572029114	0.00712165143340826
P78543	ENSG00000159388	ENST00000290551	ENSP00000290551	BTG2	+	1	BTG2_HUMAN	158	-5.455902576446533	2.3955600261688232	0.034885719418525696	3.903107062797062e-05	0.31849634647369385	0.004252856131643057
Q5SZQ8	ENSG00000159409	ENST00000290583	ENSP00000290583	CELF3	-	1	CELF3_HUMAN	465	-2.6361489295959473	1.363052248954773	0.11433783918619156	0.0049289800226688385	0.508845329284668	0.06684786081314087
Q4KMZ1	ENSG00000160051	ENST00000291358	ENSP00000291358	IQCC	+	1	IQCC_HUMAN	466	-5.900705337524414	1.8886734247207642	0.013770083896815777	6.755931826774031e-05	0.09984275698661804	0.002730039646849036
Q9NP77	ENSG00000160075	ENST00000291386	ENSP00000291386	SSU72	-	1	SSU72_HUMAN	194	-2.6603455543518066	3.404383897781372	0.2422313243150711	8.84649925865233e-05	0.9822267293930054	0.06535422056913376
Q9BVG3	ENSG00000116525	ENST00000291416	ENSP00000291416	TRIM62	-	1	TRI62_HUMAN	475	-6.136415004730225	1.250714898109436	0.004634569864720106	0.00018633641593623906	0.024481330066919327	0.0021579957101494074
P23297	ENSG00000160678	ENST00000292169	ENSP00000292169	S100A1	+	1	S10A1_HUMAN	94	-5.517881393432617	2.3133952617645264	0.03004102222621441	4.309534779167734e-05	0.27215638756752014	0.003998293075710535
Q8NFF5	ENSG00000160688	ENST00000292180	ENSP00000292180	FLAD1	+	1	FAD1_HUMAN	587	-5.403090476989746	1.7385655641555786	0.016810506582260132	0.00014911917969584465	0.11966945976018906	0.004482461139559746
Q7Z7E8	ENSG00000160714	ENST00000292211	ENSP00000292211	UBE2Q1	-	1	UB2Q1_HUMAN	422	-1.5892406702041626	1.5130953788757324	0.2420188933610916	0.010406610555946827	0.7984077334403992	0.1694907546043396
Q6TCH4	ENSG00000160781	ENST00000292291	ENSP00000292291	PAQR6	-	1	PAQR6_HUMAN	344	-5.348496913909912	1.8714231252670288	0.020704589784145355	0.00012138540478190407	0.15701942145824432	0.0047327871434390545
Q5VY43	ENSG00000187800	ENST00000292357	ENSP00000292357	PEAR1	+	1	PEAR1_HUMAN	1037	-5.78704833984375	1.1453421115875244	0.005756201688200235	0.0003248320135753602	0.028134558349847794	0.0030576440040022135
Q13113	ENSG00000162366	ENST00000294338	ENSP00000294338	PDZK1IP1	-	1	PDZ1I_HUMAN	114	-5.751639366149902	2.0108537673950195	0.016960857436060905	6.172007124405354e-05	0.14058521389961243	0.0031675021164119244
Q9C0D3	ENSG00000162378	ENST00000294353	ENSP00000294353	ZYG11B	+	1	ZY11B_HUMAN	744	-3.733849048614502	2.297189235687256	0.09587371349334717	0.00026480379165150225	0.6832093000411987	0.023342758417129517
Q9NWV4	ENSG00000162384	ENST00000294360	ENSP00000294360	CZIB	-	1	CZIB_HUMAN	160	-5.998216152191162	1.8234821557998657	0.011705834418535233	6.963490159250796e-05	0.08134163916110992	0.0024770270101726055
Q9UPU5	ENSG00000162402	ENST00000294383	ENSP00000294383	USP24	-	1	UBP24_HUMAN	2620	-1.6337867975234985	0.7217541933059692	0.18564029037952423	0.045286644250154495	0.4454246759414673	0.16331227123737335
Q96R05	ENSG00000162444	ENST00000294435	ENSP00000294435	RBP7	+	1	RET7_HUMAN	134	-5.258487224578857	2.388967275619507	0.038979560136795044	4.816754881176166e-05	0.35980820655822754	0.005176236853003502
Q6PIV7	ENSG00000162461	ENST00000294454	ENSP00000294454	SLC25A34	+	1	S2534_HUMAN	304	-6.673795223236084	1.7886383533477783	0.005510599818080664	3.7940193578833714e-05	0.04038289189338684	0.001261999481357634
Q9P2K9	ENSG00000204624	ENST00000294484	ENSP00000294484	DISP3	+	1	DISP3_HUMAN	1392	-6.084481239318848	1.6533252000808716	0.007908477447926998	8.916447404772043e-05	0.05499109998345375	0.002272768411785364
Q8NBI3	ENSG00000162490	ENST00000294485	ENSP00000294485	DRAXIN	+	1	DRAXI_HUMAN	349	-5.079066276550293	1.308060884475708	0.013472695834934711	0.0004792453837580979	0.07479158788919449	0.0061871991492807865
Q13571	ENSG00000162511	ENST00000294507	ENSP00000294507	LAPTM5	-	1	LAPM5_HUMAN	262	-2.828928232192993	3.150719165802002	0.22060269117355347	0.00012287453864701092	0.9659856557846069	0.05578082054853439
Q96A70	ENSG00000142920	ENST00000294517	ENSP00000294517	AZIN2	+	1	AZIN2_HUMAN	460	-6.208669662475586	1.5514863729476929	0.006515664514154196	9.614788723411039e-05	0.04039514809846878	0.0020078725647181273
Q5TGY1	ENSG00000162542	ENST00000294543	ENSP00000294543	TMCO4	-	1	TMCO4_HUMAN	634	-6.093783855438232	1.7884159088134766	0.009480676613748074	6.779093382647261e-05	0.06987880915403366	0.002251771278679371
Q2M243	ENSG00000162592	ENST00000294600	ENSP00000294600	CCDC27	+	1	CCD27_HUMAN	656	-6.384738445281982	1.6737699508666992	0.006739291362464428	6.344542634906247e-05	0.04293396323919296	0.0016842682380229235
A6NM62	ENSG00000162621	ENST00000294635	ENSP00000294635	LRRC53	-	1	LRC53_HUMAN	1247	-6.323411464691162	1.5283995866775513	0.005344609264284372	8.969379268819466e-05	0.03462960571050644	0.0017906015273183584
Q8IWG1	ENSG00000162643	ENST00000294664	ENSP00000294664	DNAI3	+	1	DNAI3_HUMAN	891	-6.024155616760254	1.6940135955810547	0.009261657483875751	8.744961087359115e-05	0.06274071335792542	0.002413753420114517
Q8N8V2	ENSG00000213512	ENST00000294671	ENSP00000294671	GBP7	-	1	GBP7_HUMAN	638	-5.550438404083252	1.5492911338806152	0.011556022800505161	0.00018648128025233746	0.07489063590765	0.003870712360367179
Q99684	ENSG00000162676	ENST00000294702	ENSP00000294702	GFI1	-	1	GFI1_HUMAN	422	-4.361645698547363	2.2115724086761475	0.0649515688419342	0.0001671842037467286	0.4932396709918976	0.012596674263477325
Q6UVM3	ENSG00000162687	ENST00000294725	ENSP00000294725	KCNT2	-	1	KCNT2_HUMAN	1135	-2.8620986938476562	1.7184466123580933	0.11675310134887695	0.0019652037881314754	0.6238672137260437	0.05405928194522858
P19320	ENSG00000162692	ENST00000294728	ENSP00000294728	VCAM1	+	1	VCAM1_HUMAN	739	-5.124087333679199	1.8398786783218384	0.024954108521342278	0.00016160680388566107	0.17975758016109467	0.0059164343401789665
Q92542	ENSG00000162736	ENST00000294785	ENSP00000294785	NCSTN	+	1	NICA_HUMAN	709	-2.0904347896575928	1.7579619884490967	0.1987975537776947	0.003926876466721296	0.7949634790420532	0.11002998799085617
Q68BL8	ENSG00000162745	ENST00000294794	ENSP00000294794	OLFML2B	-	1	OLM2B_HUMAN	750	-6.171175003051758	1.8643772602081299	0.009284066036343575	5.406406125985086e-05	0.07467067986726761	0.002084426349028945
Q96LT6	ENSG00000162757	ENST00000294811	ENSP00000294811	C1orf74	-	1	CA074_HUMAN	269						
Q8N7C0	ENSG00000162763	ENST00000294818	ENSP00000294818	LRRC52	+	1	LRC52_HUMAN	313	-5.768044471740723	1.6757071018218994	0.010905584320425987	0.0001170994364656508	0.07700749486684799	0.0031161236111074686
Q8IYT1	ENSG00000162771	ENST00000294829	ENSP00000294829	FAM71A	+	1	GAR4_HUMAN	594						
A5PLK6	ENSG00000121446	ENST00000294854	ENSP00000457748	RGSL1	+	1	RGSL_HUMAN	1076	-5.032332897186279	0.7065514326095581	0.008301462978124619	0.001630644197575748	0.025394076481461525	0.00648129265755415
Q9H7X2	ENSG00000162817	ENST00000294889	ENSP00000294889	C1orf115	+	1	CA115_HUMAN	142	-5.647235870361328	2.259725570678711	0.026527265086770058	4.206654193694703e-05	0.22824375331401825	0.00351485563442111
Q13007	ENSG00000162892	ENST00000294984	ENSP00000294984	IL24	+	1	IL24_HUMAN	206	-4.873096942901611	1.2480416297912598	0.015728598460555077	0.0006622444489039481	0.08113834261894226	0.007591565139591694
