AN,AC,AF,AC_sim,AF_sim
471964,30,6.356417014857065e-05,6,1.271283402971413e-05
471988,99,0.00020975109536683137,3,6.35609379899489e-06
471812,8,1.6955906166015277e-05,120,0.00025433859249022914
471938,42,8.899474083460115e-05,43,9.111366323542499e-05
419230,7,1.6697278343629988e-05,6,1.4311952865968562e-05
369396,0,0.0,7,1.894985327399322e-05
471698,19,4.028000966720232e-05,0,0.0
471894,0,0.0,4,8.476479887432346e-06
471988,15,3.1780468994974445e-05,44475,0.09422909057009923
471956,26,5.5089881260117466e-05,3,6.356524760782785e-06
456430,0,0.0,0,0.0
470772,244,0.0005182976047853313,4,8.49668204566117e-06
471902,10,2.1190840471114765e-05,3,6.35725214133443e-06
469824,6,1.2770739681242338e-05,2,4.2569132270807795e-06
472002,0,0.0,0,0.0
471582,10,2.1205219876924903e-05,8,1.696417590153992e-05
471898,0,0.0,1,2.1191020093325254e-06
471966,6,1.271278015789273e-05,0,0.0
471858,7,1.4834971538047463e-05,12,2.5431379779509938e-05
471304,0,0.0,4,8.4870911343846e-06
471402,0,0.0,7,1.484932181025961e-05
471676,0,0.0,0,0.0
471872,6,1.2715312627153126e-05,21,4.4503594195035945e-05
471946,1,2.1188864827755718e-06,3,6.356659448326715e-06
471992,1,2.1186799776267394e-06,1,2.1186799776267394e-06
471444,4,8.484570807985678e-06,37,7.848227997386752e-05
471942,6,1.2713426649884943e-05,415,0.0008793453432837086
471978,1,2.118742822758688e-06,0,0.0
471964,5,1.0594028358095109e-05,40,8.475222686476087e-05
471873,1,2.119214280113505e-06,6,1.271528568068103e-05
467620,14,2.9938839228433343e-05,41,8.767802916898336e-05
470974,11,2.3355854038651816e-05,0,0.0
471332,2,4.243293474663295e-06,243,0.0005155601571715903
471896,20,4.2382219811144826e-05,1,2.1191109905572414e-06
436298,5,1.146005711692467e-05,14,3.2088159927389076e-05
471768,0,0.0,11,2.331654542063048e-05
461674,3,6.498091727062819e-06,1,2.1660305756876063e-06
471986,8,1.6949655286385612e-05,8,1.6949655286385612e-05
471182,20,4.244644320029203e-05,3547,0.007527876701571792
471940,16,3.390261473916176e-05,17,3.602152816035937e-05
471876,239,0.0005064889928710085,0,0.0
471848,14,2.9670571879079704e-05,1,2.1193265627914072e-06
470386,0,0.0,1,2.1259136113744883e-06
471802,6,1.2717199164056109e-05,19,4.0271130686177674e-05
468836,2,4.265884019145287e-06,36,7.678591234461517e-05
471654,72,0.00015265427622791284,51,0.00010813011232810493
463288,3,6.475453713456856e-06,11,2.374333028267514e-05
471890,23,4.874017249782788e-05,740,0.0015681620716692449
469278,35,7.458265676208985e-05,3,6.3927991510362725e-06
469352,9,1.9175373706727573e-05,0,0.0
471772,0,0.0,4969,0.010532630168810357
469564,17,3.62037975654011e-05,2,4.2592703018118935e-06
471746,27,5.723418958507332e-05,0,0.0
471752,12,2.543709406637386e-05,3,6.359273516593465e-06
471738,2,4.239641495915105e-06,4,8.47928299183021e-06
432218,2,4.627294559689786e-06,8,1.8509178238759145e-05
470750,0,0.0,173,0.0003674986723313861
468698,2,4.26714003473452e-06,3,6.4007100521017795e-06
470608,85,0.00018061741406860912,6,1.2749464522490055e-05
471548,6,1.2724049301449693e-05,14,2.9689448370049286e-05
471808,0,0.0,36,7.630222463374932e-05
469120,31654,0.06747527285129605,363,0.0007737892223738063
470692,2,4.249063081590509e-06,21,4.461516235670035e-05
471930,6,1.2713749920539063e-05,17,3.6022291441527346e-05
470736,2,4.248665918901465e-06,22,4.673532510791611e-05
471724,3,6.359650982354088e-06,8,1.695906928627757e-05
442912,10,2.257784842135684e-05,0,0.0
471310,6,1.2730474634529291e-05,27,5.728713585538181e-05
471968,1,2.1187877144213168e-06,3,6.35636314326395e-06
471162,6,1.2734473493193423e-05,1,2.122412248865571e-06
471862,23,4.87430647095973e-05,2,4.238527366051939e-06
469614,18,3.832935133961083e-05,9,1.9164675669805416e-05
470702,3,6.373459216234475e-06,5,1.0622432027057459e-05
470948,12,2.5480520142351174e-05,1,2.1233766785292645e-06
470662,10,2.1246669584542624e-05,96,0.00020396802801160918
471926,4,8.475905120718079e-06,44,9.323495632789887e-05
471884,3,6.357494638512855e-06,12,2.542997855405142e-05
470626,6,1.2748976894604209e-05,1,2.1248294824340345e-06
470868,31,6.583586058088467e-05,27,5.734091082851245e-05
419078,24,5.7268575301017946e-05,0,0.0
471762,1,2.119712906084e-06,1,2.119712906084e-06
471450,0,0.0,5,1.0605578534309046e-05
471698,1,2.120000508800122e-06,0,0.0
469514,7,1.490903359644228e-05,0,0.0
403734,0,0.0,2,4.953756681379324e-06
365476,0,0.0,2996,0.00819752870229509
468398,7,1.4944555698359088e-05,6,1.2809619170022075e-05
439766,0,0.0,35,7.958778077432088e-05
470222,9,1.9139895623769197e-05,2,4.253310138615378e-06
453570,2,4.4094627069691555e-06,229085,0.5050708821130145
395126,0,0.0,0,0.0
407746,1,2.4525071981086263e-06,2,4.905014396217253e-06
467544,0,0.0,2,4.277672261861985e-06
413545,2,4.836233058071068e-06,12,2.9017398348426412e-05
471896,4,8.476443962228966e-06,55,0.00011655110448064828
471826,8,1.695540305112478e-05,6,1.2716552288343585e-05
471350,5,1.0607828577490187e-05,9,1.909409143948234e-05
471470,9,1.908923155237873e-05,31,6.575179756930452e-05
471754,5,1.0598744260779983e-05,5,1.0598744260779983e-05
471374,42732,0.09065413026598837,201,0.00042641299689842886
471572,11,2.332623650259133e-05,15,3.1808504321715456e-05
471348,0,0.0,3,6.364724152855215e-06
471720,79,0.000167472229288561,0,0.0
471362,74,0.0001569918661241254,4,8.486046817520292e-06
471330,10,2.121655740139605e-05,21,4.45547705429317e-05
471668,9,1.9081218144966374e-05,11,2.3321488843847792e-05
471908,5,1.059528552175424e-05,32,6.780982733922714e-05
470578,8,1.700036975804224e-05,3,6.375138659265839e-06
471882,617,0.0013075302723986081,100,0.00021191738612619257
471426,1,2.121223691523166e-06,112,0.00023757705345059458
471932,3,6.356848020477527e-06,44,9.323377096700372e-05
471840,1,2.119362495761275e-06,1,2.119362495761275e-06
471390,11,2.3335242580453554e-05,4,8.485542756528565e-06
468270,2,4.2710402118435945e-06,2,4.2710402118435945e-06
462080,5,1.0820637119113573e-05,154,0.00033327562326869806
471644,15,3.180364851455759e-05,4,8.480972937215357e-06
460340,7,1.5206151974627449e-05,9,1.9550766824521007e-05
462408,27,5.838999325271189e-05,6,1.2975554056158199e-05
398162,5,1.255770264364756e-05,3,7.534621586188536e-06
402114,5,1.2434284804806596e-05,0,0.0
471966,2,4.237593385964244e-06,1,2.118796692982122e-06
471928,7,1.4832771100676375e-05,121,0.0002563950433116916
471872,3,6.357656313576563e-06,6,1.2715312627153126e-05
471256,0,0.0,2,4.2439777955081736e-06
439494,17,3.86808466099651e-05,4,9.101375672932964e-06
471684,28,5.936177610434104e-05,4,8.480253729191578e-06
471786,23612,0.05004811503520664,87,0.0001844056415408681
463100,5,1.0796804145972792e-05,0,0.0
443322,2,4.5113935243457355e-06,4,9.022787048691471e-06
471952,1,2.1188595450384784e-06,6,1.271315727023087e-05
471894,0,0.0,1,2.1191199718580866e-06
471958,7,1.4831828255904128e-05,0,0.0
469828,7,1.489906944669113e-05,82,0.00017453195637552466
467550,10,2.1388086835632552e-05,0,0.0
469974,12,2.5533327375556945e-05,39,8.298331397056007e-05
471992,6,1.2712079865760436e-05,0,0.0
472016,11,2.3304294769668824e-05,2,4.23714450357615e-06
446942,1,2.2374267802086176e-06,0,0.0
452502,1,2.2099349837127792e-06,17,3.756889472311725e-05
471034,1,2.122988998671009e-06,1,2.122988998671009e-06
471958,31,6.568381084757542e-05,24,5.0851982591671295e-05
471412,7,1.4849006813572841e-05,6,1.2727720125919577e-05
471990,3,6.356066865823428e-06,112,0.00023729316299074134
471564,31,6.573869082457524e-05,3,6.361808789475024e-06
471504,1,2.1208727815670705e-06,0,0.0
468400,1,2.134927412467976e-06,3353,0.007158411614005124
471184,4,8.48925260620055e-06,20,4.2446263031002754e-05
471918,4,8.47604880508902e-06,0,0.0
471406,3,6.363941061420516e-06,11,2.3334450558541892e-05
452734,18,3.9758445356434465e-05,495,0.0010933572473019477
471764,67,0.00014202016262368473,2,4.2394078395129765e-06
471682,13,2.7560941481761018e-05,12,2.5440869060087092e-05
471544,2,4.241385745550787e-06,51,0.00010815533651154505
471812,49,0.00010385492526684357,5514,0.01168685832492603
470590,2,4.249984062559765e-06,60,0.00012749952187679297
471778,9,1.907676915837534e-05,2,4.23928203519452e-06
384462,0,0.0,7,1.8207261055709016e-05
471300,40,8.487163165711861e-05,2,4.24358158285593e-06
471678,11,2.3320994407201524e-05,10,2.120090400654684e-05
471868,5,1.0596183678486356e-05,1,2.119236735697271e-06
462290,0,0.0,2,4.3262886932445e-06
470476,11,2.3380576267439783e-05,24,5.10121664016868e-05
471828,5,1.059708198750392e-05,8,1.6955331180006273e-05
471932,4,8.475797360636701e-06,12,2.5427392081910107e-05
469576,0,0.0,4,8.51832291258497e-06
471262,37,7.851258959984042e-05,3,6.365885643230305e-06
471914,5,1.059515081137665e-05,7,1.483321113592731e-05
471950,1,2.1188685242080727e-06,8,1.695094819366458e-05
468310,2,4.270675407315667e-06,3,6.4060131109735005e-06
471110,5629,0.011948377236738765,36,7.64152745643268e-05
470634,13,2.762231372998976e-05,30,6.374380091536099e-05
471966,2,4.237593385964244e-06,4,8.475186771928487e-06
471930,1,2.118958320089844e-06,7,1.4832708240628907e-05
471866,4,8.476982872256107e-06,284,0.0006018657839301836
471646,3,6.360702730437659e-06,2,4.2404684869584395e-06
470772,0,0.0,2,4.248341022830585e-06
471590,9,1.9084374138552556e-05,1,2.1204860153947284e-06
471996,1,2.1186620225595134e-06,65,0.00013771303146636836
471778,1,2.11964101759726e-06,5,1.0598205087986298e-05
471808,1,2.11950623982637e-06,8,1.695604991861096e-05
471648,9,1.908202727457765e-05,6,1.27213515163851e-05
471888,18,3.8144644491913335e-05,12,2.542976299460889e-05
463350,5,1.0790978741771879e-05,22,4.748030646379627e-05
456550,0,0.0,8,1.7522724783703865e-05
122656,0,0.0,1,8.152882859379076e-06
123564,0,0.0,2,1.6185944126120876e-05
471884,0,0.0,2,4.23832975900857e-06
471026,7,1.4861175391591972e-05,14,2.9722350783183944e-05
454848,27,5.936048965808358e-05,2,4.397073308006191e-06
471992,54,0.00011440871879184392,54,0.00011440871879184392
471970,18,3.813801724685891e-05,4,8.475114943746425e-06
471746,4,8.47913919778864e-06,2,4.23956959889432e-06
425158,1,2.352066761062946e-06,4,9.408267044251784e-06
468310,2,4.270675407315667e-06,0,0.0
471988,6,1.271218759798978e-05,1,2.1186979329982964e-06
471906,4,8.476264340779732e-06,11,2.3309726937144262e-05
471992,1,2.1186799776267394e-06,10,2.1186799776267396e-05
470946,24,5.096125670459033e-05,3,6.370157088073792e-06
471714,0,0.0,16,3.3918857612875595e-05
471750,2,4.239533651298357e-06,228,0.0004833068362480127
471440,26,5.515017817749873e-05,13,2.7575089088749364e-05
471414,5,1.0606388439885112e-05,44,9.333621827098899e-05
326286,0,0.0,0,0.0
471374,14,2.9700407744169175e-05,138,0.0002927611620496676
471920,6,1.2714019325309374e-05,0,0.0
359914,1944,0.005401290308240302,6,1.6670649099507103e-05
380970,133,0.00034910885371551564,424,0.0011129485261306665
376318,23,6.111852210098906e-05,12,3.188792457442907e-05
471986,9,1.9068362197183813e-05,50879,0.1077976889145017
471990,3,6.356066865823428e-06,0,0.0
471036,37324,0.07923810494314659,10,2.1229799845447056e-05
471723,6,1.2719328928205748e-05,4,8.479552618803833e-06
471992,10,2.1186799776267396e-05,15,3.178019966440109e-05
471810,10,2.1194972552510545e-05,104,0.00022042771454610965
463256,5,1.0793168356157287e-05,3,6.475901013694372e-06
471586,16,3.392806402225681e-05,1,2.120504001391051e-06
465372,103,0.00022132831369313152,0,0.0
471942,0,0.0,13,2.7545757741417377e-05
471886,3,6.357467693468337e-06,2,4.238311795645559e-06
471840,3,6.358087487283825e-06,1,2.119362495761275e-06
466934,11,2.3557933241100455e-05,0,0.0
358434,0,0.0,0,0.0
471736,0,0.0,15,3.179744602913494e-05
372578,2,5.368003478466254e-06,4,1.0736006956932507e-05
471970,4,8.475114943746425e-06,2,4.2375574718732125e-06
854,0,0.0,0,0.0
1024,0,0.0,0,0.0
471826,5,1.0597126906952986e-05,1,2.1194253813905974e-06
471008,9,1.9107955703512468e-05,1,2.123106189279163e-06
471584,9,1.9084616950532673e-05,0,0.0
469962,0,0.0,1,2.1278316119175592e-06
471612,2,4.240774195737173e-06,26,5.5130064544583256e-05
471954,5,1.059425282972493e-05,0,0.0
471958,4,8.475330431945216e-06,0,0.0
471730,8,1.6958853581497892e-05,0,0.0
471872,6,1.2715312627153126e-05,31,6.569578190695781e-05
471992,25,5.2966999440668484e-05,2,4.237359955253479e-06
471640,34,7.208888135018235e-05,1,2.1202612161818336e-06
472000,2,4.23728813559322e-06,146,0.00030932203389830507
471856,11,2.3312196941439763e-05,0,0.0
471990,33,6.991673552405772e-05,3,6.356066865823428e-06
471588,7,1.4843465058483253e-05,5,1.0602475041773751e-05
470026,29,6.16987145391957e-05,12,2.553050256794305e-05
439730,4,9.096491028585723e-06,14,3.183771860005003e-05
471560,13,2.756807193146153e-05,0,0.0
471968,7,1.4831514000949217e-05,2,4.2375754288426336e-06
471972,6,1.2712618545167933e-05,5,1.0593848787639945e-05
471872,3,6.357656313576563e-06,6041,0.012802200596772007
471958,24,5.0851982591671295e-05,42,8.899096953542476e-05
471674,87,0.0001844494290548133,1,2.1201083799403826e-06
471742,17,3.603664715034913e-05,4,8.479211094199796e-06
471714,0,0.0,2,4.2398572016094494e-06
471490,0,0.0,2,4.241871513711849e-06
471380,5,1.0607153464296321e-05,0,0.0
469956,25,5.3196469456715096e-05,11,2.3406446560954643e-05
429470,3,6.985354041027313e-06,1,2.3284513470091044e-06
470706,4,8.497873407179854e-06,0,0.0
470954,1,2.1233496265028008e-06,0,0.0
465576,16,3.436603261336495e-05,11,2.3626647421688404e-05
471832,13,2.755217958934536e-05,5,1.0596992149748215e-05
471288,8,1.6974758534059854e-05,2,4.2436896335149635e-06
469302,16935,0.0360855057084777,33,7.031719447179001e-05
469852,3,6.384989315784545e-06,1,2.128329771928182e-06
471902,89124,0.18886124661476322,2,4.2381680942229535e-06
471648,0,0.0,2,4.2404505054617005e-06
471672,20,4.240234739395173e-05,2,4.240234739395173e-06
469504,1,2.129907306434024e-06,2324,0.004949904580152671
471416,45,9.545709097697151e-05,1,2.1212686883771446e-06
453006,26,5.739438329735147e-05,24,5.297943073601674e-05
471504,1,2.1208727815670705e-06,22,4.665920119447555e-05
471336,42,8.910840674168746e-05,3,6.3648861958348186e-06
471912,6,1.2714234857346286e-05,8,1.695231314312838e-05
465000,5,1.075268817204301e-05,44,9.462365591397849e-05
471737,38,8.055335918106911e-05,8,1.6958601932856656e-05
468488,0,0.0,2,4.2690527825686034e-06
414554,0,0.0,0,0.0
382090,0,0.0,49,0.00012824203721636262
471508,5,1.0604273946571427e-05,2,4.241709578628571e-06
383980,0,0.0,4,1.0417209229647378e-05
471436,0,0.0,11,2.333296566235926e-05
471398,5,1.0606748437625955e-05,2,4.242699375050382e-06
463320,38,8.201674868341535e-05,14,3.021669688336355e-05
471178,2,4.244680354345916e-06,30,6.367020531518874e-05
471542,36,7.634526722964232e-05,29,6.150035415721188e-05
471978,11,2.3306171050345566e-05,33,6.99185131510367e-05
469734,2,4.257728842280951e-06,1,2.1288644211404754e-06
454068,3,6.6069399297021595e-06,19,4.1843952888113676e-05
471842,107,0.00022677082582728963,5930,0.012567766328559136
469062,3,6.395742993463551e-06,2,4.263828662309034e-06
471718,8,1.6959284996544547e-05,3,6.359731873704205e-06
471836,11,2.331318508973457e-05,9,1.9074424164328282e-05
466680,5,1.071397960058284e-05,112,0.00023999314305305563
467394,3,6.418567632447143e-06,3,6.418567632447143e-06
471842,29,6.146125185973271e-05,2,4.238707024809153e-06
454310,5,1.1005700953093702e-05,0,0.0
461270,3,6.503783033797992e-06,19,4.119062588072062e-05
469270,20,4.261938755940077e-05,24,5.1143265071280926e-05
471762,3,6.359138718252e-06,19,4.0274545215596e-05
471952,1,2.1188595450384784e-06,36,7.627894362138523e-05
471980,8,1.6949870757235478e-05,29,6.14432814949786e-05
471920,10,2.1190032208848956e-05,0,0.0
471648,14,2.9683153538231903e-05,16,3.3923604043693604e-05
471828,1,2.119416397500784e-06,50,0.00010597081987503921
471974,78,0.0001652633407772462,0,0.0
472002,0,0.0,3,6.355905271587832e-06
471986,19,4.025543130516583e-05,8,1.6949655286385612e-05
470364,21,4.464627394953696e-05,0,0.0
471912,2,4.238078285782095e-06,38,8.052348742985981e-05
381614,0,0.0,5,1.3102244676557988e-05
466630,1,2.143025523433984e-06,6,1.2858153140603905e-05
447128,14,3.131094451700632e-05,6,1.3418976221574135e-05
471530,12,2.544907004856531e-05,2,4.241511674760884e-06
470376,2,4.251917614844295e-06,7,1.4881711651955032e-05
471814,21,4.450906501290763e-05,31,6.570385787619698e-05
471246,8,1.697627141662741e-05,0,0.0
445814,3,6.729263773681401e-06,4,8.972351698241867e-06
471896,2,4.238221981114483e-06,2,4.238221981114483e-06
471914,20,4.23806032455066e-05,0,0.0
466836,7,1.4994559117120359e-05,48,0.00010281983394596818
467862,58,0.00012396817865096974,2,4.274764781067922e-06
471960,31,6.568353250275447e-05,5,1.059411814560556e-05
471924,15,3.1784778905077934e-05,17,3.6022749425754996e-05
471994,3,6.3560130001652565e-06,39,8.262816900214833e-05
449934,0,0.0,430,0.0009556957242617807
471984,1,2.1187158886741922e-06,5,1.0593579443370962e-05
471402,8,1.697065349743955e-05,18,3.818397036923899e-05
465740,2,4.294241422252759e-06,187,0.00040151157298063295
471892,0,0.0,1,2.1191289532350623e-06
471924,8,1.6951882082708234e-05,14,2.9665793644739406e-05
399214,65,0.0001628199411844274,14,3.506891040895359e-05
422188,9,2.1317517314561284e-05,22,5.210948676892759e-05
470610,3,6.374705169885893e-06,11,2.3373918956248274e-05
471786,87,0.0001844056415408681,15,3.179407612773588e-05
469538,1,2.129753076428319e-06,6,1.2778518458569913e-05
470846,2,4.2476733369296964e-06,2,4.2476733369296964e-06
471238,5,1.0610349759569475e-05,424,0.0008997576596114915
399758,0,0.0,119,0.0002976800964583573
418708,1,2.388299244342119e-06,7,1.6718094710394832e-05
392756,0,0.0,0,0.0
449704,0,0.0,57,0.00012675004002632843
468452,0,0.0,8,1.7077523417553985e-05
471274,0,0.0,36,7.638868259229238e-05
471702,1,2.119982531343942e-06,3,6.359947594031825e-06
418636,8,1.910968000840826e-05,1,2.3887100010510323e-06
418718,3,7.164726617914683e-06,4,9.552968823886243e-06
471620,31,6.573088503456172e-05,98,0.00020779441075442092
471292,4,8.487307232034493e-06,92,0.00019520806633679334
471928,10,2.118967300096625e-05,25,5.297418250241562e-05
466500,1,2.1436227224008577e-06,0,0.0
471764,0,0.0,59,0.0001250625312656328
469812,29,6.172681838692924e-05,0,0.0
469166,2,4.2628834996568375e-06,24,5.1154601995882056e-05
469088,0,0.0,0,0.0
471722,0,0.0,22,4.6637638269998006e-05
471716,0,0.0,1,2.1199196126482883e-06
471974,29,6.144406259666847e-05,2,4.237521558390929e-06
470986,19,4.0340901852709e-05,66,0.00014013155380414704
471950,10,2.118868524208073e-05,2,4.237737048416145e-06
471884,1,2.119164879504285e-06,1,2.119164879504285e-06
471606,93,0.00019719850892482285,32,6.785325038273474e-05
471614,2,4.240756211647661e-06,528,0.0011195596398749824
471448,5,1.060562352581833e-05,1,2.121124705163666e-06
471338,1,2.121619729366187e-06,10,2.1216197293661875e-05
471146,5,1.0612421627266283e-05,9,1.910235892907931e-05
418452,0,0.0,17,4.06259260321375e-05
436138,19,4.356419298478922e-05,21,4.814989750950387e-05
471984,0,0.0,1,2.1187158886741922e-06
471142,1,2.1225023453650915e-06,0,0.0
469754,29,6.173443972802786e-05,6,1.2772642702350592e-05
471992,171,0.00036229427617417244,42,8.898455906032306e-05
456858,54,0.0001181986525353611,4,8.755455743360082e-06
