AN,AC,AF,AC_sim,AF_sim
471262,5,1.0609809405383842e-05,6,1.273177128646061e-05
471916,2,4.238042363471465e-06,5,1.0595105908678663e-05
471886,4,8.476623591291118e-06,54,0.00011443441848243007
471714,0,0.0,104,0.0002204725744836914
471146,7,1.4857390278172796e-05,6,1.273490595271954e-05
472000,1,2.11864406779661e-06,5,1.0593220338983052e-05
471490,2,4.241871513711849e-06,0,0.0
472006,2,4.237234272445689e-06,3,6.355851408668534e-06
470090,0,0.0,1,2.127252228296709e-06
470928,1,2.123466856929297e-06,302,0.0006412869907926477
471964,30,6.356417014857065e-05,5,1.0594028358095109e-05
471988,99,0.00020975109536683137,4,8.474791731993185e-06
471812,8,1.6955906166015277e-05,3,6.358464812255729e-06
471938,42,8.899474083460115e-05,2,4.237844801647674e-06
419230,7,1.6697278343629988e-05,1,2.385325477661427e-06
369396,0,0.0,10,2.707121896284746e-05
471698,19,4.028000966720232e-05,8,1.6960004070400975e-05
471894,0,0.0,1,2.1191199718580866e-06
471988,15,3.1780468994974445e-05,23,4.873005245896082e-05
471956,26,5.5089881260117466e-05,125,0.00026485519836594936
456430,0,0.0,13,2.8481913984619766e-05
470772,244,0.0005182976047853313,12,2.5490046136983507e-05
471902,10,2.1190840471114765e-05,0,0.0
469824,6,1.2770739681242338e-05,2,4.2569132270807795e-06
472002,0,0.0,1,2.1186350905292774e-06
471582,10,2.1205219876924903e-05,0,0.0
471898,0,0.0,0,0.0
471966,6,1.271278015789273e-05,20,4.2375933859642434e-05
471858,7,1.4834971538047463e-05,33,6.993629439365232e-05
471304,0,0.0,13,2.7583046186749954e-05
471402,0,0.0,4,8.485326748719775e-06
471676,0,0.0,46,9.75245719519331e-05
471872,6,1.2715312627153126e-05,2,4.238437542384375e-06
471946,1,2.1188864827755718e-06,3,6.356659448326715e-06
471992,1,2.1186799776267394e-06,2,4.237359955253479e-06
471444,4,8.484570807985678e-06,4,8.484570807985678e-06
471942,6,1.2713426649884943e-05,0,0.0
471978,1,2.118742822758688e-06,3,6.356228468276064e-06
471964,5,1.0594028358095109e-05,8,1.6950445372952174e-05
471873,1,2.119214280113505e-06,6,1.271528568068103e-05
467620,14,2.9938839228433343e-05,15,3.207732774475001e-05
470974,11,2.3355854038651816e-05,12,2.547911349671107e-05
471332,2,4.243293474663295e-06,37,7.850092928127095e-05
471896,20,4.2382219811144826e-05,78222,0.16576109990336854
436298,5,1.146005711692467e-05,33,7.563637697170283e-05
471768,0,0.0,7,1.4837801631310305e-05
461674,3,6.498091727062819e-06,33,7.147900899769102e-05
471986,8,1.6949655286385612e-05,134,0.000283906726046959
471182,20,4.244644320029203e-05,0,0.0
471940,16,3.390261473916176e-05,28,5.932957579353308e-05
471876,239,0.0005064889928710085,41,8.688723308665836e-05
471848,14,2.9670571879079704e-05,28,5.934114375815941e-05
470386,0,0.0,6,1.275548166824693e-05
471802,6,1.2717199164056109e-05,6,1.2717199164056109e-05
468836,2,4.265884019145287e-06,706,0.0015058570587582864
471654,72,0.00015265427622791284,7,1.4841387966602636e-05
463288,3,6.475453713456856e-06,2876,0.006207801626633973
471890,23,4.874017249782788e-05,0,0.0
469278,35,7.458265676208985e-05,8,1.7047464402763394e-05
469352,9,1.9175373706727573e-05,30,6.391791235575857e-05
471772,0,0.0,10,2.1196679752083633e-05
469564,17,3.62037975654011e-05,1,2.1296351509059468e-06
471746,27,5.723418958507332e-05,5,1.0598923997235801e-05
471752,12,2.543709406637386e-05,45,9.538910274890196e-05
471738,2,4.239641495915105e-06,60,0.00012718924487745316
432218,2,4.627294559689786e-06,13,3.007741463798361e-05
470750,0,0.0,0,0.0
468698,2,4.26714003473452e-06,37,7.894209064258861e-05
470608,85,0.00018061741406860912,10,2.1249107537483427e-05
471548,6,1.2724049301449693e-05,22,4.6654847438648874e-05
471808,0,0.0,5,1.059753119913185e-05
469120,31654,0.06747527285129605,19,4.050136425648022e-05
470692,2,4.249063081590509e-06,5,1.0622657703976274e-05
471930,6,1.2713749920539063e-05,6,1.2713749920539063e-05
470736,2,4.248665918901465e-06,14,2.9740661432310256e-05
471724,3,6.359650982354088e-06,2,4.2397673215693925e-06
442912,10,2.257784842135684e-05,3,6.773354526407052e-06
471310,6,1.2730474634529291e-05,30,6.365237317264645e-05
471968,1,2.1187877144213168e-06,6,1.27127262865279e-05
471162,6,1.2734473493193423e-05,0,0.0
471862,23,4.87430647095973e-05,8,1.6954109464207756e-05
469614,18,3.832935133961083e-05,67,0.00014267036331966254
470702,3,6.373459216234475e-06,558,0.0011854634142196125
470948,12,2.5480520142351174e-05,9,1.911039010676338e-05
470662,10,2.1246669584542624e-05,0,0.0
471926,4,8.475905120718079e-06,2,4.237952560359039e-06
471884,3,6.357494638512855e-06,1,2.119164879504285e-06
470626,6,1.2748976894604209e-05,11,2.3373124306774382e-05
470868,31,6.583586058088467e-05,28,5.94646482666055e-05
419078,24,5.7268575301017946e-05,47,0.00011215095996449348
471762,1,2.119712906084e-06,7,1.4837990342588e-05
471450,0,0.0,5,1.0605578534309046e-05
471698,1,2.120000508800122e-06,104,0.0002204800529152127
469514,7,1.490903359644228e-05,34,7.24153060398625e-05
403734,0,0.0,8,1.9815026725517296e-05
365476,0,0.0,23,6.293162888944829e-05
468398,7,1.4944555698359088e-05,20,4.269873056674025e-05
439766,0,0.0,2,4.547873187104051e-06
470222,9,1.9139895623769197e-05,6,1.2759930415846133e-05
453570,2,4.4094627069691555e-06,0,0.0
395126,0,0.0,7,1.7715867849749193e-05
407746,1,2.4525071981086263e-06,0,0.0
467544,0,0.0,0,0.0
413545,2,4.836233058071068e-06,0,0.0
471896,4,8.476443962228966e-06,3,6.357332971671725e-06
471826,8,1.695540305112478e-05,0,0.0
471350,5,1.0607828577490187e-05,2,4.243131430996075e-06
471470,9,1.908923155237873e-05,1,2.1210257280420813e-06
471754,5,1.0598744260779983e-05,15,3.1796232782339945e-05
471374,42732,0.09065413026598837,14,2.9700407744169175e-05
471572,11,2.332623650259133e-05,4716,0.010000593758747338
471348,0,0.0,6,1.272944830571043e-05
471720,79,0.000167472229288561,7,1.4839311455948444e-05
471362,74,0.0001569918661241254,53,0.00011244012033214387
471330,10,2.121655740139605e-05,5,1.0608278700698025e-05
471668,9,1.9081218144966374e-05,5,1.060067674720354e-05
471908,5,1.059528552175424e-05,5,1.059528552175424e-05
470578,8,1.700036975804224e-05,83,0.0001763788362396882
471882,617,0.0013075302723986081,1,2.119173861261926e-06
471426,1,2.121223691523166e-06,19,4.030325013894015e-05
471932,3,6.356848020477527e-06,3,6.356848020477527e-06
471840,1,2.119362495761275e-06,0,0.0
471390,11,2.3335242580453554e-05,19,4.030632809351068e-05
468270,2,4.2710402118435945e-06,0,0.0
462080,5,1.0820637119113573e-05,3,6.492382271468144e-06
471644,15,3.180364851455759e-05,67,0.00014205629669835723
460340,7,1.5206151974627449e-05,2,4.344614849893557e-06
462408,27,5.838999325271189e-05,24,5.1902216224632795e-05
398162,5,1.255770264364756e-05,0,0.0
402114,5,1.2434284804806596e-05,0,0.0
471966,2,4.237593385964244e-06,9,1.9069170236839094e-05
471928,7,1.4832771100676375e-05,17,3.602244410164262e-05
471872,3,6.357656313576563e-06,4,8.47687508476875e-06
471256,0,0.0,69,0.000146417233945032
439494,17,3.86808466099651e-05,7,1.5927407427632686e-05
471684,28,5.936177610434104e-05,586,0.0012423571713265661
471786,23612,0.05004811503520664,20,4.239210150364784e-05
463100,5,1.0796804145972792e-05,23,4.966529907147485e-05
443322,2,4.5113935243457355e-06,33,7.443799315170463e-05
471952,1,2.1188595450384784e-06,9,1.9069735905346308e-05
471894,0,0.0,3,6.35735991557426e-06
471958,7,1.4831828255904128e-05,4,8.475330431945216e-06
469828,7,1.489906944669113e-05,1,2.128438492384447e-06
467550,10,2.1388086835632552e-05,39,8.341353865896695e-05
469974,12,2.5533327375556945e-05,0,0.0
471992,6,1.2712079865760436e-05,10,2.1186799776267396e-05
472016,11,2.3304294769668824e-05,0,0.0
446942,1,2.2374267802086176e-06,0,0.0
452502,1,2.2099349837127792e-06,64,0.00014143583895761787
471034,1,2.122988998671009e-06,1,2.122988998671009e-06
471958,31,6.568381084757542e-05,5,1.059416303993152e-05
471412,7,1.4849006813572841e-05,5,1.0606433438266315e-05
471990,3,6.356066865823428e-06,13,2.754295641856819e-05
471564,31,6.573869082457524e-05,5,1.0603014649125039e-05
471504,1,2.1208727815670705e-06,35,7.423054735484747e-05
468400,1,2.134927412467976e-06,10,2.134927412467976e-05
471184,4,8.48925260620055e-06,2,4.244626303100275e-06
471918,4,8.47604880508902e-06,4,8.47604880508902e-06
471406,3,6.363941061420516e-06,7,1.4849195809981205e-05
452734,18,3.9758445356434465e-05,0,0.0
471764,67,0.00014202016262368473,573,0.001214590346020468
471682,13,2.7560941481761018e-05,4,8.480289686695698e-06
471544,2,4.241385745550787e-06,1,2.1206928727753933e-06
471812,49,0.00010385492526684357,0,0.0
470590,2,4.249984062559765e-06,174,0.0003697486134426996
471778,9,1.907676915837534e-05,31,6.570887154551505e-05
384462,0,0.0,2,5.2020745873454335e-06
471300,40,8.487163165711861e-05,3,6.365372374283896e-06
471678,11,2.3320994407201524e-05,5,1.060045200327342e-05
471868,5,1.0596183678486356e-05,5,1.0596183678486356e-05
462290,0,0.0,8,1.7305154772978e-05
470476,11,2.3380576267439783e-05,25,5.313767333509042e-05
471828,5,1.059708198750392e-05,2,4.238832795001568e-06
471932,4,8.475797360636701e-06,14,2.9665290762228457e-05
469576,0,0.0,3,6.3887421844387275e-06
471262,37,7.851258959984042e-05,3,6.365885643230305e-06
471914,5,1.059515081137665e-05,4,8.476120649101319e-06
471950,1,2.1188685242080727e-06,0,0.0
468310,2,4.270675407315667e-06,3,6.4060131109735005e-06
471110,5629,0.011948377236738765,46,9.764173972108425e-05
470634,13,2.762231372998976e-05,12,2.5497520366144394e-05
471966,2,4.237593385964244e-06,19,4.025713716666031e-05
471930,1,2.118958320089844e-06,1,2.118958320089844e-06
471866,4,8.476982872256107e-06,0,0.0
471646,3,6.360702730437659e-06,1,2.1202342434792198e-06
470772,0,0.0,11,2.3365875625568215e-05
471590,9,1.9084374138552556e-05,1,2.1204860153947284e-06
471996,1,2.1186620225595134e-06,20,4.2373240451190265e-05
471778,1,2.11964101759726e-06,5,1.0598205087986298e-05
471808,1,2.11950623982637e-06,7,1.4836543678784591e-05
471648,9,1.908202727457765e-05,25,5.300563131827125e-05
471888,18,3.8144644491913335e-05,14,2.9668056827043706e-05
463350,5,1.0790978741771879e-05,5,1.0790978741771879e-05
456550,0,0.0,8,1.7522724783703865e-05
122656,0,0.0,2,1.6305765718758152e-05
123564,0,0.0,2,1.6185944126120876e-05
471884,0,0.0,66,0.0001398648820472828
471026,7,1.4861175391591972e-05,8,1.6984200447533682e-05
454848,27,5.936048965808358e-05,185,0.00040672928099057265
471992,54,0.00011440871879184392,1,2.1186799776267394e-06
471970,18,3.813801724685891e-05,0,0.0
471746,4,8.47913919778864e-06,94,0.00019925977114803304
425158,1,2.352066761062946e-06,2,4.704133522125892e-06
468310,2,4.270675407315667e-06,51,0.0001089022228865495
471988,6,1.271218759798978e-05,1,2.1186979329982964e-06
471906,4,8.476264340779732e-06,9,1.9071594766754396e-05
471992,1,2.1186799776267394e-06,0,0.0
470946,24,5.096125670459033e-05,6,1.2740314176147583e-05
471714,0,0.0,54720,0.11600249303603455
471750,2,4.239533651298357e-06,3,6.359300476947536e-06
471440,26,5.515017817749873e-05,803,0.0017032920414050568
471414,5,1.0606388439885112e-05,8,1.697022150381618e-05
326286,0,0.0,24,7.35551019657601e-05
471374,14,2.9700407744169175e-05,4,8.485830784048336e-06
471920,6,1.2714019325309374e-05,9,1.9071028987964062e-05
359914,1944,0.005401290308240302,74,0.0002056046722272543
380970,133,0.00034910885371551564,0,0.0
376318,23,6.111852210098906e-05,4,1.0629308191476358e-05
471986,9,1.9068362197183813e-05,25,5.2967672769955044e-05
471990,3,6.356066865823428e-06,132,0.00027966694209623086
471036,37324,0.07923810494314659,122,0.0002590035581144541
471723,6,1.2719328928205748e-05,5,1.059944077350479e-05
471992,10,2.1186799776267396e-05,23,4.872963948541501e-05
471810,10,2.1194972552510545e-05,1,2.1194972552510543e-06
463256,5,1.0793168356157287e-05,7,1.51104356986202e-05
471586,16,3.392806402225681e-05,806,0.0017091262251211867
465372,103,0.00022132831369313152,1,2.148818579544966e-06
471942,0,0.0,2,4.237808883294981e-06
471886,3,6.357467693468337e-06,7,1.4834091284759454e-05
471840,3,6.358087487283825e-06,8,1.69548999660902e-05
466934,11,2.3557933241100455e-05,0,0.0
358434,0,0.0,3,8.369741709770836e-06
471736,0,0.0,149,0.00031585463055607373
372578,2,5.368003478466254e-06,694,0.00186269720702779
471970,4,8.475114943746425e-06,4,8.475114943746425e-06
854,0,0.0,0,0.0
1024,0,0.0,0,0.0
471826,5,1.0597126906952986e-05,11,2.331367919529657e-05
471008,9,1.9107955703512468e-05,200,0.0004246212378558326
471584,9,1.9084616950532673e-05,7,1.4843590961525412e-05
469962,0,0.0,5,1.0639158059587797e-05
471612,2,4.240774195737173e-06,6,1.2722322587211522e-05
471954,5,1.059425282972493e-05,35,7.415976980807451e-05
471958,4,8.475330431945216e-06,36,7.627797388750694e-05
471730,8,1.6958853581497892e-05,7,1.4838996883810654e-05
471872,6,1.2715312627153126e-05,0,0.0
471992,25,5.2966999440668484e-05,3,6.356039932880218e-06
471640,34,7.208888135018235e-05,2,4.240522432363667e-06
472000,2,4.23728813559322e-06,6,1.2711864406779661e-05
471856,11,2.3312196941439763e-05,11,2.3312196941439763e-05
471990,33,6.991673552405772e-05,196,0.00041526303523379735
471588,7,1.4843465058483253e-05,8,1.6963960066838004e-05
470026,29,6.16987145391957e-05,24,5.10610051358861e-05
439730,4,9.096491028585723e-06,4,9.096491028585723e-06
471560,13,2.756807193146153e-05,11,2.3326830095852065e-05
471968,7,1.4831514000949217e-05,8,1.6950301715370534e-05
471972,6,1.2712618545167933e-05,25,5.2969243938199725e-05
471872,3,6.357656313576563e-06,7,1.4834531398345314e-05
471958,24,5.0851982591671295e-05,13,2.754482390382195e-05
471674,87,0.0001844494290548133,161,0.0003413374491704016
471742,17,3.603664715034913e-05,20,4.239605547099898e-05
471714,0,0.0,2,4.2398572016094494e-06
471490,0,0.0,21,4.453965089397442e-05
471380,5,1.0607153464296321e-05,10,2.1214306928592643e-05
469956,25,5.3196469456715096e-05,4,8.511435113074416e-06
429470,3,6.985354041027313e-06,25,5.8211283675227604e-05
470706,4,8.497873407179854e-06,10,2.1244683517949633e-05
470954,1,2.1233496265028008e-06,3,6.370048879508402e-06
465576,16,3.436603261336495e-05,4,8.591508153341238e-06
471832,13,2.755217958934536e-05,3,6.358195289848929e-06
471288,8,1.6974758534059854e-05,36,7.638641340326934e-05
469302,16935,0.0360855057084777,5,1.0654120374513639e-05
469852,3,6.384989315784545e-06,10,2.1283297719281817e-05
471902,89124,0.18886124661476322,0,0.0
471648,0,0.0,27,5.724608182373296e-05
471672,20,4.240234739395173e-05,0,0.0
469504,1,2.129907306434024e-06,31,6.602712649945475e-05
471416,45,9.545709097697151e-05,3,6.3638060651314335e-06
453006,26,5.739438329735147e-05,2,4.414952561334728e-06
471504,1,2.1208727815670705e-06,6,1.2725236689402423e-05
471336,42,8.910840674168746e-05,5,1.0608143659724698e-05
471912,6,1.2714234857346286e-05,38,8.052348742985981e-05
465000,5,1.075268817204301e-05,29,6.236559139784946e-05
471737,38,8.055335918106911e-05,3,6.359475724821245e-06
468488,0,0.0,13,2.7748843086695925e-05
414554,0,0.0,25,6.030577439851021e-05
382090,0,0.0,3,7.851553298960978e-06
471508,5,1.0604273946571427e-05,15,3.1812821839714276e-05
383980,0,0.0,3,7.812906922235533e-06
471436,0,0.0,4,8.484714786312459e-06
471398,5,1.0606748437625955e-05,4,8.485398750100765e-06
463320,38,8.201674868341535e-05,4,8.6333419666753e-06
471178,2,4.244680354345916e-06,12,2.5468082126075496e-05
471542,36,7.634526722964232e-05,45,9.54315840370529e-05
471978,11,2.3306171050345566e-05,7,1.4831199759310815e-05
469734,2,4.257728842280951e-06,1,2.1288644211404754e-06
454068,3,6.6069399297021595e-06,13,2.8630073028709357e-05
471842,107,0.00022677082582728963,5,1.059676756202288e-05
469062,3,6.395742993463551e-06,99,0.00021105951878429716
471718,8,1.6959284996544547e-05,113,0.0002395499005761917
471836,11,2.331318508973457e-05,5,1.0596902313515714e-05
466680,5,1.071397960058284e-05,62,0.00013285334704722722
467394,3,6.418567632447143e-06,8,1.7116180353192382e-05
471842,29,6.146125185973271e-05,2,4.238707024809153e-06
454310,5,1.1005700953093702e-05,20,4.402280381237481e-05
461270,3,6.503783033797992e-06,14,3.0350987491057298e-05
469270,20,4.261938755940077e-05,4,8.523877511880154e-06
471762,3,6.359138718252e-06,6,1.2718277436504e-05
471952,1,2.1188595450384784e-06,3,6.356578635115435e-06
471980,8,1.6949870757235478e-05,0,0.0
471920,10,2.1190032208848956e-05,2,4.238006441769792e-06
471648,14,2.9683153538231903e-05,1,2.1202252527308503e-06
471828,1,2.119416397500784e-06,5,1.059708198750392e-05
471974,78,0.0001652633407772462,11,2.3306368571150105e-05
472002,0,0.0,4,8.47454036211711e-06
471986,19,4.025543130516583e-05,0,0.0
470364,21,4.464627394953696e-05,0,0.0
471912,2,4.238078285782095e-06,8,1.695231314312838e-05
381614,0,0.0,3,7.861346805934793e-06
466630,1,2.143025523433984e-06,6,1.2858153140603905e-05
447128,14,3.131094451700632e-05,8,1.789196829543218e-05
471530,12,2.544907004856531e-05,3,6.362267512141327e-06
470376,2,4.251917614844295e-06,13,2.7637464496487917e-05
471814,21,4.450906501290763e-05,1,2.119479286328935e-06
471246,8,1.697627141662741e-05,1,2.122033927078426e-06
445814,3,6.729263773681401e-06,2,4.486175849120934e-06
471896,2,4.238221981114483e-06,33,6.993066268838896e-05
471914,20,4.23806032455066e-05,2,4.238060324550659e-06
466836,7,1.4994559117120359e-05,34,7.283071571172747e-05
467862,58,0.00012396817865096974,1,2.137382390533961e-06
471960,31,6.568353250275447e-05,2,4.237647258242224e-06
471924,15,3.1784778905077934e-05,14,2.9665793644739406e-05
471994,3,6.3560130001652565e-06,4,8.474684000220342e-06
449934,0,0.0,24,5.3341156702983105e-05
471984,1,2.1187158886741922e-06,2,4.2374317773483845e-06
471402,8,1.697065349743955e-05,24,5.0911960492318656e-05
465740,2,4.294241422252759e-06,5,1.0735603555631898e-05
471892,0,0.0,6,1.2714773719410373e-05
471924,8,1.6951882082708234e-05,2,4.2379705206770585e-06
399214,65,0.0001628199411844274,0,0.0
422188,9,2.1317517314561284e-05,73,0.00017290875155144154
470610,3,6.374705169885893e-06,2,4.249803446590595e-06
471786,87,0.0001844056415408681,0,0.0
469538,1,2.129753076428319e-06,3,6.3892592292849565e-06
470846,2,4.2476733369296964e-06,62,0.0001316778734448206
471238,5,1.0610349759569475e-05,26,5.517381874976127e-05
399758,0,0.0,1,2.501513415616448e-06
418708,1,2.388299244342119e-06,10,2.3882992443421192e-05
392756,0,0.0,25948,0.0660664636568251
449704,0,0.0,21,4.669738316759468e-05
468452,0,0.0,0,0.0
471274,0,0.0,2,4.243815699571799e-06
471702,1,2.119982531343942e-06,4,8.479930125375767e-06
418636,8,1.910968000840826e-05,7,1.6720970007357226e-05
418718,3,7.164726617914683e-06,25,5.970605514928902e-05
471620,31,6.573088503456172e-05,496,0.0010516941605529875
471292,4,8.487307232034493e-06,1,2.1218268080086232e-06
471928,10,2.118967300096625e-05,0,0.0
466500,1,2.1436227224008577e-06,8,1.714898177920686e-05
471764,0,0.0,60,0.0001271822351853893
469812,29,6.172681838692924e-05,18,3.831319761947332e-05
469166,2,4.2628834996568375e-06,3,6.394325249485257e-06
469088,0,0.0,2,4.2635923323555496e-06
471722,0,0.0,26,5.51172088645431e-05
471716,0,0.0,51,0.0001081159002450627
471974,29,6.144406259666847e-05,13,2.7543890129541033e-05
